run,bc,grade_deg,frame,bin,x_centre_m,depth_m
recycle_g64_grade1p0,recycle,1.0,71,1,1.619362,0.225958
recycle_g64_grade1p0,recycle,1.0,71,2,2.306364,0.233519
recycle_g64_grade1p0,recycle,1.0,71,3,2.993366,0.257755
recycle_g64_grade1p0,recycle,1.0,71,4,3.680368,0.255646
recycle_g64_grade1p0,recycle,1.0,71,5,4.367370,0.249439
recycle_g64_grade1p0,recycle,1.0,71,6,5.054372,0.237000
recycle_g64_grade1p0,recycle,1.0,71,7,5.741374,0.249658
recycle_g64_grade1p0,recycle,1.0,71,8,6.428376,0.229295
recycle_g64_grade1p0,recycle,1.0,71,9,7.115378,0.221446
recycle_g64_grade1p0,recycle,1.0,71,10,7.802380,0.233704
recycle_g64_grade1p0,recycle,1.0,71,11,8.489382,0.296443
recycle_g64_grade1p0,recycle,1.0,72,0,0.932360,0.312329
recycle_g64_grade1p0,recycle,1.0,72,1,1.619362,0.227016
recycle_g64_grade1p0,recycle,1.0,72,2,2.306364,0.225194
recycle_g64_grade1p0,recycle,1.0,72,3,2.993366,0.256672
recycle_g64_grade1p0,recycle,1.0,72,4,3.680368,0.256514
recycle_g64_grade1p0,recycle,1.0,72,5,4.367370,0.251585
recycle_g64_grade1p0,recycle,1.0,72,6,5.054372,0.236668
recycle_g64_grade1p0,recycle,1.0,72,7,5.741374,0.225206
recycle_g64_grade1p0,recycle,1.0,72,8,6.428376,0.229920
recycle_g64_grade1p0,recycle,1.0,72,9,7.115378,0.223160
recycle_g64_grade1p0,recycle,1.0,72,10,7.802380,0.232719
recycle_g64_grade1p0,recycle,1.0,72,11,8.489382,0.294343
recycle_g64_grade1p0,recycle,1.0,73,0,0.932360,0.308085
recycle_g64_grade1p0,recycle,1.0,73,1,1.619362,0.214653
recycle_g64_grade1p0,recycle,1.0,73,2,2.306364,0.232501
recycle_g64_grade1p0,recycle,1.0,73,3,2.993366,0.253652
recycle_g64_grade1p0,recycle,1.0,73,4,3.680368,0.258931
recycle_g64_grade1p0,recycle,1.0,73,5,4.367370,0.251331
recycle_g64_grade1p0,recycle,1.0,73,6,5.054372,0.236483
recycle_g64_grade1p0,recycle,1.0,73,7,5.741374,0.224880
recycle_g64_grade1p0,recycle,1.0,73,8,6.428376,0.231057
recycle_g64_grade1p0,recycle,1.0,73,9,7.115378,0.219315
recycle_g64_grade1p0,recycle,1.0,73,10,7.802380,0.234120
recycle_g64_grade1p0,recycle,1.0,73,11,8.489382,0.294507
recycle_g64_grade1p0,recycle,1.0,74,0,0.932360,0.299705
recycle_g64_grade1p0,recycle,1.0,74,1,1.619362,0.221208
recycle_g64_grade1p0,recycle,1.0,74,2,2.306364,0.230507
recycle_g64_grade1p0,recycle,1.0,74,3,2.993366,0.252359
recycle_g64_grade1p0,recycle,1.0,74,4,3.680368,0.256733
recycle_g64_grade1p0,recycle,1.0,74,5,4.367370,0.251334
recycle_g64_grade1p0,recycle,1.0,74,6,5.054372,0.236360
recycle_g64_grade1p0,recycle,1.0,74,7,5.741374,0.224119
recycle_g64_grade1p0,recycle,1.0,74,8,6.428376,0.230607
recycle_g64_grade1p0,recycle,1.0,74,9,7.115378,0.219343
recycle_g64_grade1p0,recycle,1.0,74,10,7.802380,0.235155
recycle_g64_grade1p0,recycle,1.0,74,11,8.489382,0.290195
recycle_g64_grade1p0,recycle,1.0,75,0,0.932360,0.299131
recycle_g64_grade1p0,recycle,1.0,75,1,1.619362,0.220243
recycle_g64_grade1p0,recycle,1.0,75,2,2.306364,0.227120
recycle_g64_grade1p0,recycle,1.0,75,3,2.993366,0.255322
recycle_g64_grade1p0,recycle,1.0,75,4,3.680368,0.250731
recycle_g64_grade1p0,recycle,1.0,75,5,4.367370,0.258614
recycle_g64_grade1p0,recycle,1.0,75,6,5.054372,0.235931
recycle_g64_grade1p0,recycle,1.0,75,7,5.741374,0.246229
recycle_g64_grade1p0,recycle,1.0,75,8,6.428376,0.217529
recycle_g64_grade1p0,recycle,1.0,75,9,7.115378,0.226887
recycle_g64_grade1p0,recycle,1.0,75,10,7.802380,0.229082
recycle_g64_grade1p0,recycle,1.0,75,11,8.489382,0.290083
recycle_g64_grade1p0,recycle,1.0,76,0,0.932360,0.305487
recycle_g64_grade1p0,recycle,1.0,76,1,1.619362,0.211808
recycle_g64_grade1p0,recycle,1.0,76,2,2.306364,0.228500
recycle_g64_grade1p0,recycle,1.0,76,3,2.993366,0.253848
recycle_g64_grade1p0,recycle,1.0,76,4,3.680368,0.252284
recycle_g64_grade1p0,recycle,1.0,76,5,4.367370,0.253231
recycle_g64_grade1p0,recycle,1.0,76,6,5.054372,0.235118
recycle_g64_grade1p0,recycle,1.0,76,7,5.741374,0.246385
recycle_g64_grade1p0,recycle,1.0,76,8,6.428376,0.218491
recycle_g64_grade1p0,recycle,1.0,76,9,7.115378,0.222690
recycle_g64_grade1p0,recycle,1.0,76,10,7.802380,0.230456
recycle_g64_grade1p0,recycle,1.0,76,11,8.489382,0.287247
recycle_g64_grade1p0,recycle,1.0,77,0,0.932360,0.305903
recycle_g64_grade1p0,recycle,1.0,77,1,1.619362,0.207259
recycle_g64_grade1p0,recycle,1.0,77,2,2.306364,0.229445
recycle_g64_grade1p0,recycle,1.0,77,3,2.993366,0.253217
recycle_g64_grade1p0,recycle,1.0,77,4,3.680368,0.246905
recycle_g64_grade1p0,recycle,1.0,77,5,4.367370,0.256294
recycle_g64_grade1p0,recycle,1.0,77,6,5.054372,0.232898
recycle_g64_grade1p0,recycle,1.0,77,7,5.741374,0.240165
recycle_g64_grade1p0,recycle,1.0,77,8,6.428376,0.224073
recycle_g64_grade1p0,recycle,1.0,77,9,7.115378,0.221158
recycle_g64_grade1p0,recycle,1.0,77,10,7.802380,0.230774
recycle_g64_grade1p0,recycle,1.0,77,11,8.489382,0.294858
recycle_g64_grade1p0,recycle,1.0,78,0,0.932360,0.294620
recycle_g64_grade1p0,recycle,1.0,78,1,1.619362,0.209896
recycle_g64_grade1p0,recycle,1.0,78,2,2.306364,0.231329
recycle_g64_grade1p0,recycle,1.0,78,3,2.993366,0.256606
recycle_g64_grade1p0,recycle,1.0,78,4,3.680368,0.240691
recycle_g64_grade1p0,recycle,1.0,78,5,4.367370,0.256908
recycle_g64_grade1p0,recycle,1.0,78,6,5.054372,0.232699
recycle_g64_grade1p0,recycle,1.0,78,7,5.741374,0.238862
recycle_g64_grade1p0,recycle,1.0,78,8,6.428376,0.233482
recycle_g64_grade1p0,recycle,1.0,78,9,7.115378,0.220582
recycle_g64_grade1p0,recycle,1.0,78,10,7.802380,0.232103
recycle_g64_grade1p0,recycle,1.0,78,11,8.489382,0.292647
recycle_g64_grade1p0,recycle,1.0,79,0,0.932360,0.294828
recycle_g64_grade1p0,recycle,1.0,79,1,1.619362,0.208021
recycle_g64_grade1p0,recycle,1.0,79,2,2.306364,0.222144
recycle_g64_grade1p0,recycle,1.0,79,3,2.993366,0.252544
recycle_g64_grade1p0,recycle,1.0,79,4,3.680368,0.250347
recycle_g64_grade1p0,recycle,1.0,79,5,4.367370,0.253264
recycle_g64_grade1p0,recycle,1.0,79,6,5.054372,0.230123
recycle_g64_grade1p0,recycle,1.0,79,7,5.741374,0.235111
recycle_g64_grade1p0,recycle,1.0,79,8,6.428376,0.246564
recycle_g64_grade1p0,recycle,1.0,79,9,7.115378,0.226225
recycle_g64_grade1p0,recycle,1.0,79,10,7.802380,0.230694
recycle_g64_grade1p0,recycle,1.0,79,11,8.489382,0.293595
recycle_g64_grade1p0,recycle,1.0,80,0,0.932360,0.292617
recycle_g64_grade1p0,recycle,1.0,80,1,1.619362,0.213968
recycle_g64_grade1p0,recycle,1.0,80,2,2.306364,0.221113
recycle_g64_grade1p0,recycle,1.0,80,3,2.993366,0.251403
recycle_g64_grade1p0,recycle,1.0,80,4,3.680368,0.255827
recycle_g64_grade1p0,recycle,1.0,80,5,4.367370,0.248025
recycle_g64_grade1p0,recycle,1.0,80,6,5.054372,0.238542
recycle_g64_grade1p0,recycle,1.0,80,7,5.741374,0.234506
recycle_g64_grade1p0,recycle,1.0,80,8,6.428376,0.247361
recycle_g64_grade1p0,recycle,1.0,80,9,7.115378,0.225960
recycle_g64_grade1p0,recycle,1.0,80,10,7.802380,0.232215
recycle_g64_grade1p0,recycle,1.0,80,11,8.489382,0.277270
recycle_g64_grade1p0,recycle,1.0,81,0,0.932360,0.289609
recycle_g64_grade1p0,recycle,1.0,81,1,1.619362,0.204987
recycle_g64_grade1p0,recycle,1.0,81,2,2.306364,0.212146
recycle_g64_grade1p0,recycle,1.0,81,3,2.993366,0.244827
recycle_g64_grade1p0,recycle,1.0,81,4,3.680368,0.250891
recycle_g64_grade1p0,recycle,1.0,81,5,4.367370,0.251818
recycle_g64_grade1p0,recycle,1.0,81,6,5.054372,0.238666
recycle_g64_grade1p0,recycle,1.0,81,7,5.741374,0.233519
recycle_g64_grade1p0,recycle,1.0,81,8,6.428376,0.224542
recycle_g64_grade1p0,recycle,1.0,81,9,7.115378,0.228153
recycle_g64_grade1p0,recycle,1.0,81,10,7.802380,0.228957
recycle_g64_grade1p0,recycle,1.0,81,11,8.489382,0.276770
recycle_g64_grade1p0,recycle,1.0,82,0,0.932360,0.287035
recycle_g64_grade1p0,recycle,1.0,82,1,1.619362,0.201052
recycle_g64_grade1p0,recycle,1.0,82,2,2.306364,0.209601
recycle_g64_grade1p0,recycle,1.0,82,3,2.993366,0.244529
recycle_g64_grade1p0,recycle,1.0,82,4,3.680368,0.249576
recycle_g64_grade1p0,recycle,1.0,82,5,4.367370,0.254593
recycle_g64_grade1p0,recycle,1.0,82,6,5.054372,0.238696
recycle_g64_grade1p0,recycle,1.0,82,7,5.741374,0.231777
recycle_g64_grade1p0,recycle,1.0,82,8,6.428376,0.231070
recycle_g64_grade1p0,recycle,1.0,82,9,7.115378,0.227611
recycle_g64_grade1p0,recycle,1.0,82,10,7.802380,0.226591
recycle_g64_grade1p0,recycle,1.0,82,11,8.489382,0.281664
recycle_g64_grade1p0,recycle,1.0,83,0,0.932360,0.293574
recycle_g64_grade1p0,recycle,1.0,83,1,1.619362,0.182207
recycle_g64_grade1p0,recycle,1.0,83,2,2.306364,0.219912
recycle_g64_grade1p0,recycle,1.0,83,3,2.993366,0.245730
recycle_g64_grade1p0,recycle,1.0,83,4,3.680368,0.249207
recycle_g64_grade1p0,recycle,1.0,83,5,4.367370,0.245171
recycle_g64_grade1p0,recycle,1.0,83,6,5.054372,0.243417
recycle_g64_grade1p0,recycle,1.0,83,7,5.741374,0.230774
recycle_g64_grade1p0,recycle,1.0,83,8,6.428376,0.228963
recycle_g64_grade1p0,recycle,1.0,83,9,7.115378,0.227050
recycle_g64_grade1p0,recycle,1.0,83,10,7.802380,0.229104
recycle_g64_grade1p0,recycle,1.0,83,11,8.489382,0.274534
recycle_g64_grade1p0,recycle,1.0,84,0,0.932360,0.290070
recycle_g64_grade1p0,recycle,1.0,84,1,1.619362,0.179450
recycle_g64_grade1p0,recycle,1.0,84,2,2.306364,0.214520
recycle_g64_grade1p0,recycle,1.0,84,3,2.993366,0.244761
recycle_g64_grade1p0,recycle,1.0,84,4,3.680368,0.248542
recycle_g64_grade1p0,recycle,1.0,84,5,4.367370,0.248781
recycle_g64_grade1p0,recycle,1.0,84,6,5.054372,0.242592
recycle_g64_grade1p0,recycle,1.0,84,7,5.741374,0.228053
recycle_g64_grade1p0,recycle,1.0,84,8,6.428376,0.244077
recycle_g64_grade1p0,recycle,1.0,84,9,7.115378,0.218892
recycle_g64_grade1p0,recycle,1.0,84,10,7.802380,0.232699
recycle_g64_grade1p0,recycle,1.0,84,11,8.489382,0.276319
recycle_g64_grade1p0,recycle,1.0,85,0,0.932360,0.279447
recycle_g64_grade1p0,recycle,1.0,85,1,1.619362,0.178038
recycle_g64_grade1p0,recycle,1.0,85,2,2.306364,0.211137
recycle_g64_grade1p0,recycle,1.0,85,3,2.993366,0.242919
recycle_g64_grade1p0,recycle,1.0,85,4,3.680368,0.245811
recycle_g64_grade1p0,recycle,1.0,85,5,4.367370,0.247707
recycle_g64_grade1p0,recycle,1.0,85,6,5.054372,0.240589
recycle_g64_grade1p0,recycle,1.0,85,7,5.741374,0.231590
recycle_g64_grade1p0,recycle,1.0,85,8,6.428376,0.239033
recycle_g64_grade1p0,recycle,1.0,85,9,7.115378,0.224129
recycle_g64_grade1p0,recycle,1.0,85,10,7.802380,0.229524
recycle_g64_grade1p0,recycle,1.0,85,11,8.489382,0.280597
recycle_g64_grade1p0,recycle,1.0,86,0,0.932360,0.278847
recycle_g64_grade1p0,recycle,1.0,86,1,1.619362,0.173404
recycle_g64_grade1p0,recycle,1.0,86,2,2.306364,0.212368
recycle_g64_grade1p0,recycle,1.0,86,3,2.993366,0.239867
recycle_g64_grade1p0,recycle,1.0,86,4,3.680368,0.243741
recycle_g64_grade1p0,recycle,1.0,86,5,4.367370,0.241567
recycle_g64_grade1p0,recycle,1.0,86,6,5.054372,0.248380
recycle_g64_grade1p0,recycle,1.0,86,7,5.741374,0.229385
recycle_g64_grade1p0,recycle,1.0,86,8,6.428376,0.230191
recycle_g64_grade1p0,recycle,1.0,86,9,7.115378,0.239154
recycle_g64_grade1p0,recycle,1.0,86,10,7.802380,0.229947
recycle_g64_grade1p0,recycle,1.0,86,11,8.489382,0.271340
recycle_g64_grade1p0,recycle,1.0,87,0,0.932360,0.290711
recycle_g64_grade1p0,recycle,1.0,87,1,1.619362,0.184738
recycle_g64_grade1p0,recycle,1.0,87,2,2.306364,0.211928
recycle_g64_grade1p0,recycle,1.0,87,3,2.993366,0.239083
recycle_g64_grade1p0,recycle,1.0,87,4,3.680368,0.251360
recycle_g64_grade1p0,recycle,1.0,87,5,4.367370,0.238152
recycle_g64_grade1p0,recycle,1.0,87,6,5.054372,0.244446
recycle_g64_grade1p0,recycle,1.0,87,7,5.741374,0.229277
recycle_g64_grade1p0,recycle,1.0,87,8,6.428376,0.230608
recycle_g64_grade1p0,recycle,1.0,87,9,7.115378,0.237884
recycle_g64_grade1p0,recycle,1.0,87,10,7.802380,0.229321
recycle_g64_grade1p0,recycle,1.0,87,11,8.489382,0.275887
recycle_g64_grade1p0,recycle,1.0,88,0,0.932360,0.281829
recycle_g64_grade1p0,recycle,1.0,88,1,1.619362,0.184953
recycle_g64_grade1p0,recycle,1.0,88,2,2.306364,0.207541
recycle_g64_grade1p0,recycle,1.0,88,3,2.993366,0.227014
recycle_g64_grade1p0,recycle,1.0,88,4,3.680368,0.251543
recycle_g64_grade1p0,recycle,1.0,88,5,4.367370,0.243849
recycle_g64_grade1p0,recycle,1.0,88,6,5.054372,0.240994
recycle_g64_grade1p0,recycle,1.0,88,7,5.741374,0.230717
recycle_g64_grade1p0,recycle,1.0,88,8,6.428376,0.230782
recycle_g64_grade1p0,recycle,1.0,88,9,7.115378,0.240274
recycle_g64_grade1p0,recycle,1.0,88,10,7.802380,0.229389
recycle_g64_grade1p0,recycle,1.0,88,11,8.489382,0.280155
recycle_g64_grade1p0,recycle,1.0,89,0,0.932360,0.280398
recycle_g64_grade1p0,recycle,1.0,89,1,1.619362,0.164073
recycle_g64_grade1p0,recycle,1.0,89,2,2.306364,0.207983
recycle_g64_grade1p0,recycle,1.0,89,3,2.993366,0.222424
recycle_g64_grade1p0,recycle,1.0,89,4,3.680368,0.250723
recycle_g64_grade1p0,recycle,1.0,89,5,4.367370,0.245355
recycle_g64_grade1p0,recycle,1.0,89,6,5.054372,0.243052
recycle_g64_grade1p0,recycle,1.0,89,7,5.741374,0.229430
recycle_g64_grade1p0,recycle,1.0,89,8,6.428376,0.231095
recycle_g64_grade1p0,recycle,1.0,89,9,7.115378,0.239664
recycle_g64_grade1p0,recycle,1.0,89,10,7.802380,0.231975
recycle_g64_grade1p0,recycle,1.0,89,11,8.489382,0.274663
recycle_g64_grade3p0,recycle,3.0,0,0,0.932360,0.274654
recycle_g64_grade3p0,recycle,3.0,0,1,1.619362,0.250518
recycle_g64_grade3p0,recycle,3.0,0,2,2.306364,0.255428
recycle_g64_grade3p0,recycle,3.0,0,3,2.993366,0.254022
recycle_g64_grade3p0,recycle,3.0,0,4,3.680368,0.255182
recycle_g64_grade3p0,recycle,3.0,0,5,4.367370,0.254451
recycle_g64_grade3p0,recycle,3.0,0,6,5.054372,0.254589
recycle_g64_grade3p0,recycle,3.0,0,7,5.741374,0.254252
recycle_g64_grade3p0,recycle,3.0,0,8,6.428376,0.254784
recycle_g64_grade3p0,recycle,3.0,0,9,7.115378,0.254461
recycle_g64_grade3p0,recycle,3.0,0,10,7.802380,0.252751
recycle_g64_grade3p0,recycle,3.0,0,11,8.489382,0.255707
recycle_g64_grade3p0,recycle,3.0,1,0,0.932360,0.270295
recycle_g64_grade3p0,recycle,3.0,1,1,1.619362,0.245262
recycle_g64_grade3p0,recycle,3.0,1,2,2.306364,0.248678
recycle_g64_grade3p0,recycle,3.0,1,3,2.993366,0.250591
recycle_g64_grade3p0,recycle,3.0,1,4,3.680368,0.259211
recycle_g64_grade3p0,recycle,3.0,1,5,4.367370,0.248948
recycle_g64_grade3p0,recycle,3.0,1,6,5.054372,0.253611
recycle_g64_grade3p0,recycle,3.0,1,7,5.741374,0.250650
recycle_g64_grade3p0,recycle,3.0,1,8,6.428376,0.249245
recycle_g64_grade3p0,recycle,3.0,1,9,7.115378,0.250198
recycle_g64_grade3p0,recycle,3.0,1,10,7.802380,0.247936
recycle_g64_grade3p0,recycle,3.0,1,11,8.489382,0.247034
recycle_g64_grade3p0,recycle,3.0,2,0,0.932360,0.279082
recycle_g64_grade3p0,recycle,3.0,2,1,1.619362,0.239485
recycle_g64_grade3p0,recycle,3.0,2,2,2.306364,0.246740
recycle_g64_grade3p0,recycle,3.0,2,3,2.993366,0.260436
recycle_g64_grade3p0,recycle,3.0,2,4,3.680368,0.256656
recycle_g64_grade3p0,recycle,3.0,2,5,4.367370,0.251954
recycle_g64_grade3p0,recycle,3.0,2,6,5.054372,0.268105
recycle_g64_grade3p0,recycle,3.0,2,7,5.741374,0.256926
recycle_g64_grade3p0,recycle,3.0,2,8,6.428376,0.248738
recycle_g64_grade3p0,recycle,3.0,2,9,7.115378,0.250056
recycle_g64_grade3p0,recycle,3.0,2,10,7.802380,0.264197
recycle_g64_grade3p0,recycle,3.0,2,11,8.489382,0.244133
recycle_g64_grade3p0,recycle,3.0,3,0,0.932360,0.272216
recycle_g64_grade3p0,recycle,3.0,3,1,1.619362,0.236421
recycle_g64_grade3p0,recycle,3.0,3,2,2.306364,0.255595
recycle_g64_grade3p0,recycle,3.0,3,3,2.993366,0.264522
recycle_g64_grade3p0,recycle,3.0,3,4,3.680368,0.266269
recycle_g64_grade3p0,recycle,3.0,3,5,4.367370,0.262302
recycle_g64_grade3p0,recycle,3.0,3,6,5.054372,0.258024
recycle_g64_grade3p0,recycle,3.0,3,7,5.741374,0.273393
recycle_g64_grade3p0,recycle,3.0,3,8,6.428376,0.261437
recycle_g64_grade3p0,recycle,3.0,3,9,7.115378,0.273393
recycle_g64_grade3p0,recycle,3.0,3,10,7.802380,0.260292
recycle_g64_grade3p0,recycle,3.0,3,11,8.489382,0.251002
recycle_g64_grade3p0,recycle,3.0,4,0,0.932360,0.263623
recycle_g64_grade3p0,recycle,3.0,4,1,1.619362,0.232651
recycle_g64_grade3p0,recycle,3.0,4,2,2.306364,0.262726
recycle_g64_grade3p0,recycle,3.0,4,3,2.993366,0.266385
recycle_g64_grade3p0,recycle,3.0,4,4,3.680368,0.275222
recycle_g64_grade3p0,recycle,3.0,4,5,4.367370,0.268518
recycle_g64_grade3p0,recycle,3.0,4,6,5.054372,0.269103
recycle_g64_grade3p0,recycle,3.0,4,7,5.741374,0.277219
recycle_g64_grade3p0,recycle,3.0,4,8,6.428376,0.269880
recycle_g64_grade3p0,recycle,3.0,4,9,7.115378,0.264944
recycle_g64_grade3p0,recycle,3.0,4,10,7.802380,0.270088
recycle_g64_grade3p0,recycle,3.0,4,11,8.489382,0.256546
recycle_g64_grade3p0,recycle,3.0,5,0,0.932360,0.255381
recycle_g64_grade3p0,recycle,3.0,5,1,1.619362,0.228477
recycle_g64_grade3p0,recycle,3.0,5,2,2.306364,0.260525
recycle_g64_grade3p0,recycle,3.0,5,3,2.993366,0.275304
recycle_g64_grade3p0,recycle,3.0,5,4,3.680368,0.268656
recycle_g64_grade3p0,recycle,3.0,5,5,4.367370,0.269872
recycle_g64_grade3p0,recycle,3.0,5,6,5.054372,0.282289
recycle_g64_grade3p0,recycle,3.0,5,7,5.741374,0.281920
recycle_g64_grade3p0,recycle,3.0,5,8,6.428376,0.264729
recycle_g64_grade3p0,recycle,3.0,5,9,7.115378,0.277892
recycle_g64_grade3p0,recycle,3.0,5,10,7.802380,0.260738
recycle_g64_grade3p0,recycle,3.0,5,11,8.489382,0.267883
recycle_g64_grade3p0,recycle,3.0,6,0,0.932360,0.251532
recycle_g64_grade3p0,recycle,3.0,6,1,1.619362,0.224754
recycle_g64_grade3p0,recycle,3.0,6,2,2.306364,0.261860
recycle_g64_grade3p0,recycle,3.0,6,3,2.993366,0.276438
recycle_g64_grade3p0,recycle,3.0,6,4,3.680368,0.274474
recycle_g64_grade3p0,recycle,3.0,6,5,4.367370,0.273299
recycle_g64_grade3p0,recycle,3.0,6,6,5.054372,0.269519
recycle_g64_grade3p0,recycle,3.0,6,7,5.741374,0.293894
recycle_g64_grade3p0,recycle,3.0,6,8,6.428376,0.263674
recycle_g64_grade3p0,recycle,3.0,6,9,7.115378,0.263301
recycle_g64_grade3p0,recycle,3.0,6,10,7.802380,0.265739
recycle_g64_grade3p0,recycle,3.0,6,11,8.489382,0.281963
recycle_g64_grade3p0,recycle,3.0,7,0,0.932360,0.260521
recycle_g64_grade3p0,recycle,3.0,7,1,1.619362,0.219230
recycle_g64_grade3p0,recycle,3.0,7,2,2.306364,0.262829
recycle_g64_grade3p0,recycle,3.0,7,3,2.993366,0.283895
recycle_g64_grade3p0,recycle,3.0,7,4,3.680368,0.277913
recycle_g64_grade3p0,recycle,3.0,7,5,4.367370,0.276680
recycle_g64_grade3p0,recycle,3.0,7,6,5.054372,0.272222
recycle_g64_grade3p0,recycle,3.0,7,7,5.741374,0.279743
recycle_g64_grade3p0,recycle,3.0,7,8,6.428376,0.269659
recycle_g64_grade3p0,recycle,3.0,7,9,7.115378,0.271623
recycle_g64_grade3p0,recycle,3.0,7,10,7.802380,0.271448
recycle_g64_grade3p0,recycle,3.0,7,11,8.489382,0.283487
recycle_g64_grade3p0,recycle,3.0,8,0,0.932360,0.276456
recycle_g64_grade3p0,recycle,3.0,8,1,1.619362,0.211811
recycle_g64_grade3p0,recycle,3.0,8,2,2.306364,0.264948
recycle_g64_grade3p0,recycle,3.0,8,3,2.993366,0.278405
recycle_g64_grade3p0,recycle,3.0,8,4,3.680368,0.281764
recycle_g64_grade3p0,recycle,3.0,8,5,4.367370,0.280520
recycle_g64_grade3p0,recycle,3.0,8,6,5.054372,0.279605
recycle_g64_grade3p0,recycle,3.0,8,7,5.741374,0.283370
recycle_g64_grade3p0,recycle,3.0,8,8,6.428376,0.273550
recycle_g64_grade3p0,recycle,3.0,8,9,7.115378,0.275831
recycle_g64_grade3p0,recycle,3.0,8,10,7.802380,0.273888
recycle_g64_grade3p0,recycle,3.0,8,11,8.489382,0.289703
recycle_g64_grade3p0,recycle,3.0,9,0,0.932360,0.281217
recycle_g64_grade3p0,recycle,3.0,9,1,1.619362,0.207550
recycle_g64_grade3p0,recycle,3.0,9,2,2.306364,0.261562
recycle_g64_grade3p0,recycle,3.0,9,3,2.993366,0.284720
recycle_g64_grade3p0,recycle,3.0,9,4,3.680368,0.285352
recycle_g64_grade3p0,recycle,3.0,9,5,4.367370,0.280152
recycle_g64_grade3p0,recycle,3.0,9,6,5.054372,0.294750
recycle_g64_grade3p0,recycle,3.0,9,7,5.741374,0.285864
recycle_g64_grade3p0,recycle,3.0,9,8,6.428376,0.290841
recycle_g64_grade3p0,recycle,3.0,9,9,7.115378,0.277916
recycle_g64_grade3p0,recycle,3.0,9,10,7.802380,0.273045
recycle_g64_grade3p0,recycle,3.0,9,11,8.489382,0.291024
recycle_g64_grade3p0,recycle,3.0,10,0,0.932360,0.292784
recycle_g64_grade3p0,recycle,3.0,10,1,1.619362,0.205488
recycle_g64_grade3p0,recycle,3.0,10,2,2.306364,0.266161
recycle_g64_grade3p0,recycle,3.0,10,3,2.993366,0.275093
recycle_g64_grade3p0,recycle,3.0,10,4,3.680368,0.295338
recycle_g64_grade3p0,recycle,3.0,10,5,4.367370,0.285123
recycle_g64_grade3p0,recycle,3.0,10,6,5.054372,0.294669
recycle_g64_grade3p0,recycle,3.0,10,7,5.741374,0.297177
recycle_g64_grade3p0,recycle,3.0,10,8,6.428376,0.276051
recycle_g64_grade3p0,recycle,3.0,10,9,7.115378,0.295397
recycle_g64_grade3p0,recycle,3.0,10,10,7.802380,0.282546
recycle_g64_grade3p0,recycle,3.0,10,11,8.489382,0.300016
recycle_g64_grade3p0,recycle,3.0,11,0,0.932360,0.293249
recycle_g64_grade3p0,recycle,3.0,11,1,1.619362,0.212936
recycle_g64_grade3p0,recycle,3.0,11,2,2.306364,0.255276
recycle_g64_grade3p0,recycle,3.0,11,3,2.993366,0.273189
recycle_g64_grade3p0,recycle,3.0,11,4,3.680368,0.304046
recycle_g64_grade3p0,recycle,3.0,11,5,4.367370,0.290468
recycle_g64_grade3p0,recycle,3.0,11,6,5.054372,0.286337
recycle_g64_grade3p0,recycle,3.0,11,7,5.741374,0.313404
recycle_g64_grade3p0,recycle,3.0,11,8,6.428376,0.307870
recycle_g64_grade3p0,recycle,3.0,11,9,7.115378,0.277964
recycle_g64_grade3p0,recycle,3.0,11,10,7.802380,0.298446
recycle_g64_grade3p0,recycle,3.0,11,11,8.489382,0.312454
recycle_g64_grade3p0,recycle,3.0,12,0,0.932360,0.299512
recycle_g64_grade3p0,recycle,3.0,12,1,1.619362,0.225356
recycle_g64_grade3p0,recycle,3.0,12,2,2.306364,0.250048
recycle_g64_grade3p0,recycle,3.0,12,3,2.993366,0.285351
recycle_g64_grade3p0,recycle,3.0,12,4,3.680368,0.301806
recycle_g64_grade3p0,recycle,3.0,12,5,4.367370,0.290211
recycle_g64_grade3p0,recycle,3.0,12,6,5.054372,0.314563
recycle_g64_grade3p0,recycle,3.0,12,7,5.741374,0.314556
recycle_g64_grade3p0,recycle,3.0,12,8,6.428376,0.285585
recycle_g64_grade3p0,recycle,3.0,12,9,7.115378,0.317769
recycle_g64_grade3p0,recycle,3.0,12,10,7.802380,0.299858
recycle_g64_grade3p0,recycle,3.0,12,11,8.489382,0.314134
recycle_g64_grade3p0,recycle,3.0,13,0,0.932360,0.303413
recycle_g64_grade3p0,recycle,3.0,13,1,1.619362,0.226555
recycle_g64_grade3p0,recycle,3.0,13,2,2.306364,0.243970
recycle_g64_grade3p0,recycle,3.0,13,3,2.993366,0.282150
recycle_g64_grade3p0,recycle,3.0,13,4,3.680368,0.306822
recycle_g64_grade3p0,recycle,3.0,13,5,4.367370,0.289578
recycle_g64_grade3p0,recycle,3.0,13,6,5.054372,0.307059
recycle_g64_grade3p0,recycle,3.0,13,7,5.741374,0.283876
recycle_g64_grade3p0,recycle,3.0,13,8,6.428376,0.317625
recycle_g64_grade3p0,recycle,3.0,13,9,7.115378,0.276540
recycle_g64_grade3p0,recycle,3.0,13,10,7.802380,0.305095
recycle_g64_grade3p0,recycle,3.0,13,11,8.489382,0.314435
recycle_g64_grade3p0,recycle,3.0,14,0,0.932360,0.300887
recycle_g64_grade3p0,recycle,3.0,14,1,1.619362,0.226186
recycle_g64_grade3p0,recycle,3.0,14,2,2.306364,0.238620
recycle_g64_grade3p0,recycle,3.0,14,3,2.993366,0.271543
